finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,title,date,birthYear,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,associated_companies,number_of_companies
19000,Metals & Mining,Wang Wenyin,55.09103353867214,China,Shenzhen,Technology,Industrials & Manufacturing,China,True,U,M,1968-03-01 00:00:00,Founder & Entrepreneur & Mining,2023-04-04 05:01:00,1968.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,"Mining, copper products",2
18900,Diversified,Eyal Ofer,72.83778234086242,Monaco,Monte Carlo,Finance and Investments,Other,Israel,False,U,M,1950-06-02 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1950.0,117.24,2.9,7184844193.0,66.3,101.8,78.5,9.6,41.8,38964.0,"Real estate, shipping",2
18900,Food & Beverage,Qin Yinglin,57.96303901437371,China,Nanyang,Food and Agriculture,Consumer Staples,China,True,D,M,1965-04-17 00:00:00,Founder & Entrepreneur & Pig,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Pig breeding,1
18700,Manufacturing,Wang Chuanfu,57.13073237508556,China,Shenzhen,Transportation and Logistics,Consumer Discretionary,China,True,D,M,1966-02-15 00:00:00,Founder & Entrepreneur & Batteries,2023-04-04 05:01:00,1966.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,"Batteries, automobiles",2
18500,Energy,Harold Hamm & family,77.31143052703628,United States,Oklahoma City,Finance and Investments,Energy & Natural Resources,United States,True,U,M,1945-12-11 00:00:00,Chairman and CEO,2023-04-04 05:01:00,1945.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Continental Resources Inc., Oil & gas",2
18500,Finance & Investments,David Tepper,65.56057494866529,United States,Palm Beach,Finance and Investments,Financials & Investments,United States,True,U,M,1957-09-11 00:00:00,President and Founder,2023-04-04 05:01:00,1957.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Appaloosa Management, Hedge funds",2
18500,Energy,Gennady Timchenko,70.39835728952772,Russia,Moscow,Finance and Investments,Energy & Natural Resources,Russia,True,U,M,1952-11-09 00:00:00,Founder & Entrepreneur & Oil & gas,2023-04-04 05:01:00,1952.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Oil, gas",2
18000,Finance & Investments,Daniel Gilbert,61.210130047912386,United States,Franklin,Finance and Investments,Financials & Investments,United States,True,D,M,1962-01-17 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1962.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Quicken Loans,1
17700,Energy,Lakshmi Mittal,72.8021902806297,United Kingdom,London,Manufacturing and Industrial,Industrials & Manufacturing,India,False,D,M,1950-06-15 00:00:00,Chairman and CEO,2023-04-04 05:01:00,1950.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,"ArcelorMittal (ADR), Steel",2
17500,Finance & Investments,Steve Cohen,66.81177275838466,United States,Greenwich,Finance and Investments,Financials & Investments,United States,True,U,M,1956-06-11 00:00:00,Founder,2023-04-04 05:01:00,1956.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Hedge funds, Point72 Asset Management",2
17500,Finance & Investments,Carl Icahn,87.129363449692,United States,Indian Creek,Finance and Investments,Financials & Investments,United States,True,U,M,1936-02-16 00:00:00,Founder,2023-04-04 05:01:00,1936.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Icahn Capital Management, Investments",2
17500,Energy,Savitri Jindal & family,73.0403832991102,India,Hisar,Manufacturing and Industrial,Industrials & Manufacturing,India,False,D,F,1950-03-20 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1950.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Steel,1
17400,Real Estate,Donald Bren,90.89664613278576,United States,Newport Beach,Finance and Investments,Real Estate & Construction,United States,True,U,M,1932-05-11 00:00:00,Chairman,2023-04-04 05:01:00,1932.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Irvine Company, Real estate",2
17400,Fashion & Retail,"John Menard, Jr.",83.1978097193703,United States,Eau Claire,Real Estate and Construction,Consumer Discretionary,United States,True,U,M,1940-01-22 00:00:00,Founder,2023-04-04 05:01:00,1940.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Home improvement stores, Menard, Inc.",2
17100,Media & Entertainment,Rupert Murdoch & family,92.06570841889118,United States,New York,Media and Entertainment,"Media, Entertainment & Leisure",United States,False,D,M,1931-03-11 00:00:00,Chairman and CEO,2023-04-04 05:01:00,1931.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"News Corp Class A, Newspapers, TV network",3
16700,Finance & Investments,Vicky Safra & family,70.25325119780972,Switzerland,Crans-Montana,Finance and Investments,Financials & Investments,Brazil,False,U,F,1953-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1953.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Banking,1
16500,Fashion & Retail,"Theo Albrecht, Jr. & family",72.25462012320328,Germany,Mulheim an der Ruhr,Retail and Consumer Goods,Consumer Discretionary,Germany,False,D,M,1951-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1951.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,"Aldi, Trader Joe's",2
16500,Finance & Investments,Renata Kellnerova & family,55.75085557837098,Czech Republic,Prague,Finance and Investments,Financials & Investments,Czech Republic,False,D,F,1967-07-04 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1967.0,116.48,2.8,246489245495.0,64.1,100.7,79.0,14.9,46.1,10669709.0,"Finance, telecommunications",2
16300,Healthcare,Li Xiting,72.25462012320328,China,Shenzhen,Healthcare and Pharmaceuticals,Healthcare,Singapore,True,D,M,1951-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1951.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,medical devices,1
16200,Fashion & Retail,Stefan Persson,75.49897330595482,Sweden,Stockholm,Retail and Consumer Goods,Consumer Discretionary,Sweden,False,D,M,1947-10-04 00:00:00,Chairman & H&M,2023-04-04 05:01:00,1947.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,"H&M, Hennes & Mauritz Unsponsored ADR",2
16200,Technology,Eric Schmidt,67.93702943189597,United States,Atherton,Technology,Technology & Telecommunications,United States,True,D,M,1955-04-27 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Google,1
16000,Finance & Investments,Michael Platt,55.044490075290895,Switzerland,Geneva,Finance and Investments,Financials & Investments,United Kingdom,True,U,M,1968-03-18 00:00:00,Founder,2023-04-04 05:01:00,1968.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,"BlueCrest Capital Management, Hedge funds",2
15900,Food & Beverage,Pang Kang,67.2060232717317,China,Foshan,Food and Agriculture,Consumer Staples,China,True,D,M,1956-01-19 00:00:00,Founder & Entrepreneur & Soy,2023-04-04 05:01:00,1956.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Soy sauce,1
15800,Fashion & Retail,Karl Albrecht Jr. & family,65.7180013689254,Germany,Munich,Finance and Investments,Consumer Discretionary,Germany,False,Split Family Fortune,M,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Supermarkets,1
15800,Fashion & Retail,Beate Heister,65.7180013689254,Germany,Munich,Finance and Investments,Consumer Discretionary,Germany,False,Split Family Fortune,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Supermarkets,1
15800,Food & Beverage,Jorge Paulo Lemann & family,83.60574948665298,Switzerland,Zurich,Food and Agriculture,Consumer Staples,Brazil,True,U,M,1939-08-26 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1939.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,Beer,1
15800,Real Estate,Peter Woo,76.57768651608487,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,Hong Kong,False,D,M,1946-09-05 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1946.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real estate,1
15600,Healthcare,Dilip Shanghvi,67.50718685831622,India,Mumbai,Healthcare and Pharmaceuticals,Healthcare,India,True,E,M,1955-10-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Pharmaceuticals,1
15500,Technology,Robert Pera,45.06776180698152,United States,San Jose,Other,Technology & Telecommunications,United States,True,U,M,1978-03-10 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1978.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Ubiquiti, Wireless networking",2
15300,Fashion & Retail,Radhakishan Damani,68.25462012320328,India,Mumbai,Finance and Investments,Consumer Discretionary,India,True,D,M,1955-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,"Retail, investments",2
15200,Manufacturing,Huang Shilin,56.25462012320329,China,Ningde,Other,Consumer Discretionary,China,True,D,M,1967-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1967.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Batteries,1
14900,Diversified,Dhanin Chearavanont,83.95893223819301,Thailand,Bangkok,Technology,Other,Thailand,False,U,M,1939-04-19 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1939.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,Diversified,10
14900,Fashion & Retail,David Green & family,81.38809034907598,United States,Oklahoma City,Finance and Investments,Consumer Discretionary,United States,True,U,M,1941-11-13 00:00:00,CEO,2023-04-04 05:01:00,1941.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Hobby Lobby, Retail",2
14800,Food & Beverage,Charoen Sirivadhanabhakdi,78.92128678986995,Thailand,Bangkok,Finance and Investments,Consumer Staples,Thailand,True,U,M,1944-05-02 00:00:00,Founder & Entrepreneur & Alcohol,2023-04-04 05:01:00,1944.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,"Alcohol, real estate",2
14700,Food & Beverage,Charlene de Carvalho-Heineken & family,68.76112251882273,United Kingdom,London,Food and Agriculture,Consumer Staples,Netherlands,False,D,F,1954-06-30 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1954.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Heineken,1
14600,Healthcare,Xu Hang,60.86789869952088,China,Shenzhen,Healthcare and Pharmaceuticals,Healthcare,Hong Kong,True,D,M,1962-05-22 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1962.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Medical devices,1
14500,Manufacturing,Wei Jianjun & family,59.09103353867214,China,Baoding,Transportation and Logistics,Consumer Discretionary,China,True,D,M,1964-03-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1964.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Automobiles,1
14400,Energy,Alisher Usmanov,69.56605065023956,Uzbekistan,Tashkent,Finance and Investments,Industrials & Manufacturing,Russia,True,U,M,1953-09-09 00:00:00,Founder & Steel & telecom,2023-04-04 05:01:00,1953.0,117.24,2.9,57921286440.0,10.1,104.2,71.6,14.8,31.6,33580650.0,"Metalloinvest, Steel, investments, telecom",4
14300,Manufacturing,Goh Cheng Liang,95.77002053388091,Singapore,Singapore,Manufacturing and Industrial,Industrials & Manufacturing,Singapore,True,U,M,1927-06-27 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1927.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Paints,1
14200,Diversified,Kumar Birla,55.80561259411362,India,Mumbai,Finance and Investments,Other,India,False,D,M,1967-06-14 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1967.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Commodities,1
14200,Manufacturing,Aliko Dangote,65.98220396988364,Nigeria,Lagos,Manufacturing and Industrial,Industrials & Manufacturing,Nigeria,True,U,M,1957-04-10 00:00:00,CEO & Cement,2023-04-04 05:01:00,1957.0,267.51,11.4,448120428859.0,10.2,84.7,54.3,1.5,34.8,200963599.0,"Cement, Dangote Group, sugar",3
14100,Real Estate,Kwong Siu-hing,93.33607118412047,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,Hong Kong,False,U,F,1929-12-02 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1929.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real estate,1
14000,Diversified,Idan Ofer,67.50444900752909,United Kingdom,London,Finance and Investments,Other,Israel,False,U,M,1955-10-02 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1955.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Shipping,1
13900,Healthcare,Chen Bang,57.58795345653662,China,Changsha,Healthcare and Pharmaceuticals,Healthcare,China,True,U,M,1965-09-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Hospitals,1
13900,Gambling & Casinos,Lui Che Woo,94.00684462696783,Hong Kong,Hong Kong,Real Estate and Construction,Consumer Discretionary,Hong Kong,True,U,M,1929-04-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1929.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Casinos/hotels,1
13700,Logistics,John Fredriksen,78.16837782340862,United Kingdom,London,Finance and Investments,,Cyprus,True,U,M,1945-02-01 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1945.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Shipping,1
13700,Real Estate,Diane Hendricks,76.09034907597535,United States,Afton,Real Estate and Construction,Real Estate & Construction,United States,True,U,F,1947-03-02 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1947.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"ABC Supply, Building supplies",2
13700,Technology,Jan Koum,47.10746064339494,United States,Atherton,Technology,Technology & Telecommunications,United States,True,U,M,1976-02-24 00:00:00,CEO & cofounder,2023-04-04 05:01:00,1976.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"WhatsApp, WhatsApp Inc.",2
13300,Media & Entertainment,Jerry Jones,80.47364818617385,United States,Dallas,Media and Entertainment,Consumer Discretionary,United States,True,U,M,1942-10-13 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1942.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Dallas Cowboys,1
13300,Energy,George Kaiser,80.68172484599589,United States,Tulsa,Finance and Investments,Energy & Natural Resources,United States,False,U,M,1942-07-29 00:00:00,Chairman & Oil & gas,2023-04-04 05:01:00,1942.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"BOK Financial Corp., Oil & gas, banking",3
13300,Real Estate,Joseph Lau,71.70431211498973,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,Hong Kong,True,D,M,1951-07-21 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1951.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real estate,1
13200,Manufacturing,Lu Xiangyang,60.26557152635181,China,Guangzhou,Transportation and Logistics,Consumer Discretionary,China,True,D,M,1962-12-28 00:00:00,Founder & Entrepreneur & Automobiles,2023-04-04 05:01:00,1962.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,"Automobiles, batteries",2
13100,Real Estate,Harry Triguboff,90.08624229979466,Australia,Sydney,Finance and Investments,Real Estate & Construction,Australia,True,U,M,1933-03-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1933.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,Real estate,1
12900,Finance & Investments,Uday Kotak,64.05475701574264,India,Mumbai,Finance and Investments,Financials & Investments,India,True,D,M,1959-03-15 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1959.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Banking,1
12900,Sports,Stanley Kroenke,75.68240930869267,United States,Electra,Finance and Investments,Consumer Discretionary,United States,True,U,M,1947-07-29 00:00:00,Founder & Entrepreneur & Sports,2023-04-04 05:01:00,1947.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Sports, real estate",2
12600,Energy,Mikhail Fridman,58.95140314852841,United Kingdom,London,Finance and Investments,Energy & Natural Resources,Russia,True,U,M,1964-04-21 00:00:00,Founder & Entrepreneur & Oil & banking,2023-04-04 05:01:00,1964.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,"Oil, banking, telecom",3
12300,Energy,Sarath Ratanavadi,57.72758384668035,Thailand,Bangkok,Finance and Investments,Energy & Natural Resources,Thailand,True,U,M,1965-07-12 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,Energy,1
12200,Energy,Dang Yanbao,50.168377823408626,China,Yinchuan,Real Estate and Construction,Industrials & Manufacturing,China,True,D,M,1973-02-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1973.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Coal,1
12200,Healthcare,Jiang Rensheng & family,69.48665297741273,China,Chongqing,Healthcare and Pharmaceuticals,Healthcare,China,True,D,M,1953-10-08 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1953.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Vaccines,1
12100,Manufacturing,Shahid Khan,72.71184120465435,United States,Naples,Finance and Investments,Consumer Discretionary,United States,True,U,M,1950-07-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Auto parts,1
12000,Technology,Laurene Powell Jobs & family,59.408624229979466,United States,Palo Alto,Technology,Technology & Telecommunications,United States,False,D,F,1963-11-06 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1963.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Apple, Disney, Emerson Collective",3
11800,Diversified,Robert Kuok,99.49349760438056,Hong Kong,Hong Kong,Finance and Investments,Other,Malaysia,True,U,M,1923-10-06 00:00:00,Founder & Entrepreneur & oil & shipping,2023-04-04 05:01:00,1923.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,"Palm oil, property, shipping",3
11600,Real Estate,Stephen Ross,82.89938398357289,United States,New York,Finance and Investments,Real Estate & Construction,United States,True,U,M,1940-05-10 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1940.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Real estate,1
11500,Technology,Pavel Durov,38.48049281314169,United Arab Emirates,Dubai,Technology,Technology & Telecommunications,United Arab Emirates,True,D,M,1984-10-10 00:00:00,Founder & Entrepreneur & app,2023-04-04 05:01:00,1984.0,114.52,-1.9,421142267938.0,36.8,108.4,77.8,0.1,15.9,9770529.0,Messaging app,1
11500,Healthcare,Andreas Struengmann & family,73.12799452429843,Germany,Tegernsee,Healthcare and Pharmaceuticals,Healthcare,Germany,True,D,M,1950-02-16 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Pharmaceuticals,1
11500,Healthcare,Thomas Struengmann & family,73.12799452429843,Germany,Tegernsee,Healthcare and Pharmaceuticals,Healthcare,Germany,True,D,M,1950-02-16 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Pharmaceuticals,1
